,cfc,state,county,0-17,18-25,26-34,35-44,45-54,55-64,65+,age_unknown,no_aptc,yes_aptc,no_csr,yes_csr,american_alaska_native,asian,black,latino,hawaiian_native_pacific_islander,multiracial,white,ethnicity_unknown,fpl_<_100,fpl_<_151,fpl_<_201,fpl_<_251,fpl_<_301,fpl_<_401,fpl_>_400,fpl_unknown,platinum,gold,silver,bronze,catastrophic,new,active_renew,auto_renew,tps,Year
854,28139,MS,Tippah County,0.0,0.1233,0.1233,0.1682,0.2377,0.3161,0.0,0.0,0.0493,0.9507,0.2354,0.7646,0.0,0.0,0.2018,0.0,0.0,0.0,0.4126,0.3498,0.0,0.5404,0.2152,0.1121,0.0538,0.0314,0.0,0.0,0.0,0.0,0.81,0.16,0.0,0.5785,0.13,0.2915,446.0,2015
855,28143,MS,Tunica County,0.0,0.1303,0.1629,0.193,0.2231,0.2607,0.0,0.0,0.1028,0.8972,0.2556,0.7444,0.0,0.0,0.3784,0.0,0.0,0.0,0.1253,0.4662,0.0501,0.619,0.1704,0.0627,0.0326,0.0,0.0,0.0451,0.0,0.04,0.8,0.13,0.0,0.7845,0.0551,0.1604,399.0,2015
856,28145,MS,Union County,0.0349,0.1321,0.1541,0.189,0.1872,0.2991,0.0,0.0,0.0606,0.9394,0.2495,0.7505,0.0,0.0202,0.1505,0.0,0.0,0.0,0.4679,0.3413,0.0257,0.5578,0.2275,0.0881,0.0495,0.0,0.0,0.022,0.0,0.0,0.8,0.17,0.0,0.5835,0.1376,0.2789,545.0,2015
857,28147,MS,Walthall County,0.0,0.144,0.1372,0.1605,0.2661,0.2716,0.0,0.0,0.0425,0.9575,0.1646,0.8354,0.0,0.0,0.417,0.0,0.0,0.0,0.2195,0.3512,0.0219,0.6392,0.1728,0.0727,0.0384,0.0274,0.0,0.0274,0.02,0.0,0.87,0.08,0.0,0.6529,0.1235,0.2236,729.0,2015
858,28149,MS,Warren County,0.0,0.1272,0.1728,0.1735,0.208,0.2882,0.0,0.0,0.0553,0.9447,0.2467,0.7533,0.0,0.0276,0.3421,0.0,0.0,0.0,0.199,0.416,0.0263,0.5847,0.1866,0.1133,0.0428,0.0256,0.0,0.0,0.02,0.0,0.8,0.16,0.0,0.6441,0.1258,0.2301,1447.0,2015
859,28151,MS,Washington County,0.0,0.1263,0.1338,0.1616,0.2376,0.3269,0.0,0.0,0.0508,0.9492,0.1862,0.8138,0.0,0.0294,0.4398,0.0,0.0,0.0,0.0931,0.4312,0.0289,0.6479,0.1899,0.0605,0.0,0.0219,0.0,0.0251,0.01,0.02,0.85,0.11,0.01,0.5971,0.1439,0.259,1869.0,2015
860,28153,MS,Wayne County,0.0,0.1662,0.1361,0.1584,0.216,0.3024,0.0,0.0,0.0327,0.9673,0.1479,0.8521,0.0,0.0,0.2552,0.0,0.0,0.0,0.2251,0.5092,0.0,0.6453,0.1688,0.089,0.0393,0.0209,0.0,0.0183,0.02,0.0,0.9,0.05,0.0,0.7448,0.1008,0.1545,764.0,2015
861,28157,MS,Wilkinson County,0.0,0.0971,0.0971,0.1365,0.2966,0.3386,0.0,0.0,0.0446,0.9554,0.2205,0.7795,0.0,0.0,0.5407,0.0,0.0,0.0,0.1181,0.3333,0.0,0.5853,0.1811,0.1129,0.0446,0.0289,0.0,0.0,0.0,0.03,0.82,0.13,0.0,0.6614,0.147,0.1916,381.0,2015
862,28159,MS,Winston County,0.0,0.1474,0.1713,0.1713,0.2015,0.2872,0.0,0.0,0.0453,0.9547,0.1549,0.8451,0.0,0.0,0.1927,0.0,0.0,0.0,0.1725,0.6171,0.0,0.6612,0.1662,0.0617,0.0302,0.0176,0.0,0.0466,0.0,0.03,0.87,0.07,0.0,0.602,0.204,0.194,794.0,2015
863,28161,MS,Yalobusha County,0.0,0.0,0.2093,0.1827,0.1694,0.2957,0.0,0.0,0.0831,0.9169,0.2625,0.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.3056,0.4186,0.0,0.4983,0.2791,0.0897,0.0432,0.0365,0.0,0.0,0.0,0.0,0.8,0.16,0.0,0.6545,0.1196,0.2259,301.0,2015
864,28163,MS,Yazoo County,0.0,0.1464,0.1464,0.1538,0.2531,0.2866,0.0,0.0,0.0782,0.9218,0.263,0.737,0.0,0.0248,0.4404,0.0,0.0,0.0,0.1141,0.4094,0.0,0.634,0.2035,0.0583,0.0409,0.0186,0.0,0.0248,0.0,0.0,0.8,0.19,0.0,0.6141,0.1067,0.2792,806.0,2015
865,30001,MT,Beaverhead County,0.0379,0.1138,0.1756,0.1377,0.2315,0.3034,0.0,0.0,0.1297,0.8703,0.4291,0.5709,0.0,0.0,0.0,0.0439,0.0,0.022,0.6467,0.2615,0.0,0.3892,0.2395,0.1058,0.1078,0.0699,0.0,0.0499,0.06,0.0,0.66,0.22,0.0,0.4212,0.2575,0.3214,501.0,2015
866,30003,MT,Big Horn County,0.0,0.1044,0.1676,0.1209,0.283,0.2527,0.0,0.0,0.1511,0.8489,0.3819,0.6181,0.3324,0.0,0.0,0.044,0.0,0.0,0.4835,0.1044,0.0,0.3324,0.2088,0.0989,0.1456,0.1154,0.0,0.044,0.07,0.0,0.4,0.48,0.0,0.5082,0.2033,0.2885,364.0,2015
867,30005,MT,Blaine County,0.0382,0.1369,0.1369,0.172,0.2134,0.3025,0.0,0.0,0.0701,0.9299,0.2834,0.7166,0.0828,0.0,0.0,0.0,0.0,0.0,0.4586,0.4331,0.0,0.4968,0.1911,0.1115,0.0637,0.1115,0.0,0.0,0.0,0.0,0.66,0.3,0.0,0.3885,0.1783,0.4331,314.0,2015
868,30007,MT,Broadwater County,0.0878,0.0,0.1145,0.1679,0.2214,0.3511,0.0,0.0,0.1947,0.8053,0.5992,0.4008,0.0,0.0,0.0,0.0,0.0,0.0,0.7405,0.2137,0.0,0.2137,0.2023,0.2137,0.0611,0.1718,0.0,0.0954,0.09,0.06,0.5,0.35,0.0,0.4351,0.2481,0.3168,262.0,2015
869,30009,MT,Carbon County,0.0,0.0914,0.1358,0.1469,0.2198,0.3358,0.0,0.0,0.137,0.863,0.463,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.8123,0.1642,0.0185,0.3037,0.2185,0.163,0.1235,0.0951,0.0198,0.058,0.0,0.08,0.64,0.22,0.0,0.3333,0.2852,0.3815,810.0,2015
870,30013,MT,Cascade County,0.0514,0.1077,0.1726,0.1389,0.2015,0.3199,0.008,0.0,0.1553,0.8447,0.454,0.546,0.0323,0.0139,0.0,0.0108,0.0,0.0167,0.7346,0.1844,0.0288,0.3553,0.2303,0.1327,0.0882,0.083,0.0274,0.0542,0.04,0.09,0.6,0.26,0.01,0.4356,0.2907,0.2737,2879.0,2015
871,30015,MT,Chouteau County,0.0,0.1345,0.1401,0.1485,0.1765,0.3501,0.0,0.0,0.1148,0.8852,0.409,0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.6162,0.3669,0.0,0.3585,0.2717,0.1204,0.1148,0.0672,0.0,0.0308,0.0,0.08,0.67,0.22,0.0,0.3613,0.2101,0.4286,357.0,2015
872,30017,MT,Custer County,0.0463,0.1098,0.1707,0.1293,0.2146,0.3293,0.0,0.0,0.161,0.839,0.4488,0.5512,0.0,0.0,0.0,0.0,0.0,0.0,0.8049,0.1561,0.0,0.2902,0.2707,0.1317,0.1,0.1,0.0,0.0634,0.0,0.06,0.6,0.28,0.0,0.3927,0.3244,0.2829,410.0,2015
873,30021,MT,Dawson County,0.0619,0.0894,0.1651,0.1468,0.1697,0.367,0.0,0.0,0.1216,0.8784,0.4931,0.5069,0.0,0.0252,0.0,0.0,0.0,0.0,0.7362,0.2064,0.0,0.2775,0.1995,0.1674,0.1514,0.1583,0.0,0.0,0.0,0.13,0.62,0.21,0.0,0.3394,0.3693,0.2913,436.0,2015
874,30023,MT,Deer Lodge County,0.0,0.0751,0.1231,0.1141,0.2102,0.4294,0.0,0.0,0.1592,0.8408,0.5135,0.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.7898,0.0,0.0,0.3333,0.2462,0.1021,0.1111,0.0931,0.0,0.0571,0.0,0.1,0.58,0.26,0.0,0.4234,0.3033,0.2733,333.0,2015
875,30025,MT,Fallon County,0.12,0.12,0.17,0.17,0.15,0.27,0.0,0.0,0.18,0.82,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.15,0.0,0.31,0.17,0.17,0.0,0.18,0.0,0.0,0.0,0.0,0.63,0.21,0.0,0.4,0.29,0.31,100.0,2015
876,30027,MT,Fergus County,0.0,0.1033,0.1449,0.1593,0.2209,0.3113,0.0,0.0,0.1377,0.8623,0.462,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.8106,0.1578,0.0215,0.3529,0.2152,0.1349,0.1004,0.1191,0.0258,0.0301,0.0,0.1,0.6,0.23,0.0,0.3443,0.3156,0.34,697.0,2015
877,30029,MT,Flathead County,0.0598,0.0914,0.1786,0.1596,0.1945,0.3127,0.0035,0.0,0.1369,0.8631,0.4889,0.5111,0.0052,0.0105,0.0,0.0102,0.0,0.0093,0.7357,0.2284,0.0221,0.3295,0.2097,0.1395,0.1198,0.1052,0.0283,0.046,0.03,0.06,0.59,0.31,0.01,0.4332,0.3031,0.2637,6371.0,2015
878,37061,NC,Duplin County,0.0552,0.1012,0.135,0.1748,0.2435,0.286,0.0042,0.0,0.0403,0.9597,0.2128,0.7872,0.0,0.0084,0.1676,0.0437,0.0,0.0,0.4022,0.3712,0.0169,0.5081,0.2327,0.1131,0.0625,0.0433,0.0046,0.0188,0.02,0.0,0.87,0.09,0.0,0.5165,0.2757,0.2078,2608.0,2015
879,30031,MT,Gallatin County,0.0,0.1058,0.2814,0.1868,0.1458,0.1889,0.0,0.0,0.2052,0.7948,0.5455,0.4545,0.0035,0.0116,0.0,0.0138,0.0,0.0132,0.7494,0.2065,0.0271,0.2692,0.2253,0.1512,0.1131,0.1104,0.0288,0.075,0.03,0.09,0.53,0.33,0.02,0.4099,0.298,0.2921,7826.0,2015
880,30033,MT,Garfield County,0.0909,0.1039,0.2338,0.1104,0.1558,0.3052,0.0,0.0,0.1818,0.8182,0.5195,0.4805,0.0,0.0,0.0,0.0,0.0,0.0,0.8052,0.0,0.0,0.3247,0.1753,0.1169,0.1818,0.1039,0.0,0.0779,0.0,0.0,0.62,0.2,0.0,0.4805,0.2403,0.2792,154.0,2015
881,30035,MT,Glacier County,0.0951,0.0,0.1197,0.1479,0.2535,0.2993,0.0,0.0,0.1373,0.8627,0.4261,0.5739,0.2394,0.0,0.0,0.0,0.0,0.0,0.5528,0.162,0.0,0.2958,0.2887,0.1514,0.0739,0.1056,0.0,0.0387,0.0,0.06,0.43,0.45,0.0,0.3979,0.2254,0.3768,284.0,2015
882,30039,MT,Granite County,0.0,0.0487,0.1195,0.1195,0.2301,0.4336,0.0,0.0,0.1239,0.8761,0.4381,0.5619,0.0,0.0,0.0,0.0,0.0,0.0,0.6991,0.2655,0.0,0.3628,0.2522,0.1195,0.0929,0.0619,0.0,0.0664,0.0,0.0,0.62,0.29,0.0,0.3894,0.2257,0.385,226.0,2015
883,30041,MT,Hill County,0.0,0.1146,0.1801,0.1542,0.1719,0.3056,0.0,0.0,0.1337,0.8663,0.4093,0.5907,0.0709,0.0,0.0,0.0,0.0,0.0191,0.5075,0.3874,0.0,0.3943,0.1733,0.1569,0.0982,0.1064,0.0,0.0396,0.0,0.08,0.59,0.28,0.0,0.3724,0.1719,0.4557,733.0,2015
884,30043,MT,Jefferson County,0.0709,0.0,0.1275,0.1498,0.1741,0.4109,0.0,0.0,0.1174,0.8826,0.5061,0.4939,0.0,0.0,0.0,0.0,0.0,0.0,0.7409,0.2247,0.0,0.3138,0.2166,0.1235,0.1478,0.1437,0.0,0.0304,0.0,0.07,0.55,0.35,0.0,0.3765,0.3178,0.3057,494.0,2015
885,30045,MT,Judith Basin County,0.0972,0.0972,0.1181,0.125,0.2639,0.2986,0.0,0.0,0.1111,0.8889,0.5139,0.4861,0.0,0.0,0.0,0.0,0.0,0.0,0.8542,0.1458,0.0,0.3125,0.1042,0.2361,0.1319,0.1389,0.0,0.0,0.0,0.0,0.65,0.19,0.0,0.4514,0.25,0.2986,144.0,2015
886,30047,MT,Lake County,0.0,0.0774,0.1256,0.132,0.2037,0.4169,0.0,0.0,0.1256,0.8744,0.4473,0.5527,0.033,0.0,0.0,0.0178,0.0,0.0228,0.7202,0.2011,0.0374,0.3534,0.2145,0.1244,0.0964,0.118,0.0178,0.0381,0.04,0.04,0.63,0.29,0.01,0.3991,0.3503,0.2506,1576.0,2015
887,30049,MT,Lewis and Clark County,0.0,0.0845,0.1975,0.1719,0.1822,0.301,0.0,0.0,0.1851,0.8149,0.4821,0.5179,0.0205,0.0102,0.0,0.0165,0.0,0.0124,0.7747,0.1617,0.0296,0.312,0.2308,0.1222,0.1002,0.1119,0.0256,0.0677,0.04,0.07,0.6,0.28,0.01,0.3994,0.2758,0.3248,2734.0,2015
888,30051,MT,Liberty County,0.0,0.1032,0.1355,0.1484,0.2387,0.3161,0.0,0.0,0.0968,0.9032,0.3548,0.6452,0.0,0.0,0.0,0.0,0.0,0.0,0.6194,0.0,0.0,0.4839,0.1742,0.1097,0.0,0.1097,0.0,0.0,0.0,0.0,0.68,0.23,0.0,0.4258,0.329,0.2452,155.0,2015
889,30053,MT,Lincoln County,0.0,0.072,0.1118,0.1564,0.2095,0.4066,0.0,0.0,0.109,0.891,0.4417,0.5583,0.0,0.0,0.0,0.0218,0.0,0.0,0.7299,0.2332,0.0152,0.4209,0.2341,0.0967,0.072,0.0929,0.0322,0.036,0.05,0.0,0.62,0.28,0.0,0.3915,0.2957,0.3128,1055.0,2015
890,30055,MT,McCone County,0.1569,0.1176,0.0,0.1471,0.1765,0.3039,0.0,0.0,0.1765,0.8235,0.6275,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.6863,0.0,0.0,0.2353,0.1765,0.1471,0.2157,0.1275,0.0,0.0,0.0,0.0,0.54,0.43,0.0,0.4314,0.4314,0.1373,102.0,2015
891,30057,MT,Madison County,0.0677,0.0773,0.1243,0.1506,0.2307,0.3494,0.0,0.0,0.0994,0.9006,0.4876,0.5124,0.0,0.0,0.0,0.0166,0.0,0.0,0.7749,0.1975,0.0,0.2983,0.239,0.1533,0.145,0.105,0.0,0.0373,0.0,0.06,0.61,0.25,0.0,0.3467,0.3646,0.2887,724.0,2015
892,30063,MT,Missoula County,0.0639,0.11,0.2753,0.1721,0.1554,0.2212,0.0021,0.0,0.1857,0.8143,0.4874,0.5126,0.0082,0.013,0.0,0.0131,0.0,0.0153,0.7276,0.2193,0.0334,0.355,0.2078,0.1225,0.0916,0.0963,0.0245,0.0689,0.03,0.06,0.58,0.31,0.02,0.3968,0.3156,0.2876,7716.0,2015
893,30065,MT,Musselshell County,0.0597,0.1095,0.0945,0.1045,0.2537,0.3781,0.0,0.0,0.1144,0.8856,0.5423,0.4577,0.0,0.0,0.0,0.0,0.0,0.0,0.6766,0.2836,0.0,0.3284,0.2388,0.1343,0.1393,0.0647,0.0,0.0,0.0,0.07,0.54,0.34,0.0,0.5075,0.2488,0.2438,201.0,2015
894,30067,MT,Park County,0.0,0.0764,0.1638,0.1834,0.2242,0.2926,0.0,0.0,0.1317,0.8683,0.4971,0.5029,0.0,0.0,0.0,0.0131,0.0,0.0087,0.8086,0.1579,0.0226,0.3231,0.2271,0.1434,0.107,0.1092,0.0247,0.0429,0.03,0.06,0.57,0.33,0.01,0.3479,0.3246,0.3275,1374.0,2015
895,30071,MT,Phillips County,0.0,0.098,0.1137,0.0941,0.302,0.3176,0.0,0.0,0.1529,0.8471,0.4902,0.5098,0.0,0.0,0.0,0.0,0.0,0.0,0.7765,0.1725,0.0,0.3333,0.1882,0.1373,0.102,0.1647,0.0,0.0,0.04,0.1,0.59,0.26,0.0,0.3333,0.251,0.4157,255.0,2015
896,30073,MT,Pondera County,0.0,0.0925,0.1894,0.1189,0.1806,0.3789,0.0,0.0,0.1233,0.8767,0.4758,0.5242,0.0,0.0,0.0,0.0,0.0,0.0,0.6652,0.2863,0.0,0.3392,0.1586,0.1806,0.1366,0.0881,0.0,0.0,0.0,0.13,0.55,0.29,0.0,0.3877,0.2026,0.4097,227.0,2015
897,30077,MT,Powell County,0.0,0.0,0.1478,0.0887,0.2759,0.3744,0.0,0.0,0.1576,0.8424,0.5567,0.4433,0.0,0.0,0.0,0.0,0.0,0.0,0.8177,0.1724,0.0,0.3054,0.2463,0.1034,0.1084,0.1576,0.0,0.0,0.0,0.05,0.52,0.36,0.0,0.399,0.2611,0.3399,203.0,2015
898,30079,MT,Prairie County,0.1618,0.0,0.0,0.1618,0.2794,0.2941,0.0,0.0,0.2647,0.7353,0.5882,0.4118,0.0,0.0,0.0,0.0,0.0,0.0,0.7794,0.0,0.0,0.25,0.2794,0.0,0.0,0.1618,0.0,0.0,0.0,0.0,0.41,0.38,0.0,0.3676,0.2647,0.3676,68.0,2015
899,30081,MT,Ravalli County,0.0,0.0884,0.1248,0.1523,0.2291,0.3426,0.0,0.0,0.15,0.85,0.4899,0.5101,0.0,0.0058,0.0,0.0101,0.0,0.0124,0.7252,0.2419,0.0236,0.3337,0.2279,0.1213,0.1039,0.1085,0.0318,0.0492,0.03,0.06,0.58,0.31,0.01,0.4039,0.3,0.2961,2580.0,2015
900,30085,MT,Roosevelt County,0.0,0.1096,0.1624,0.1859,0.18,0.2603,0.0,0.0,0.2329,0.7671,0.3151,0.6849,0.4677,0.0,0.0,0.0,0.0,0.0254,0.3268,0.1663,0.0,0.2153,0.2231,0.1155,0.1624,0.1644,0.0548,0.0,0.0,0.07,0.24,0.64,0.0,0.7143,0.1155,0.1703,511.0,2015
901,30087,MT,Rosebud County,0.0,0.0857,0.1571,0.1333,0.2095,0.3619,0.0,0.0,0.1571,0.8429,0.4524,0.5476,0.1095,0.0,0.0,0.0,0.0,0.0,0.6286,0.2143,0.0,0.3238,0.2238,0.2,0.0667,0.1238,0.0,0.0,0.0,0.09,0.51,0.36,0.0,0.519,0.2286,0.2524,210.0,2015
902,30089,MT,Sanders County,0.0,0.0535,0.1111,0.1379,0.1821,0.4632,0.0,0.0,0.1138,0.8862,0.4672,0.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.7483,0.2276,0.0,0.3574,0.2115,0.158,0.0763,0.1245,0.0,0.0455,0.0,0.05,0.61,0.29,0.0,0.3614,0.3079,0.3307,747.0,2015
903,30091,MT,Sheridan County,0.0667,0.1179,0.0974,0.1897,0.1538,0.3744,0.0,0.0,0.2154,0.7846,0.6205,0.3795,0.0,0.0,0.0,0.0,0.0,0.0,0.7282,0.241,0.0,0.2256,0.1744,0.1897,0.1641,0.1385,0.0,0.0615,0.0,0.0,0.51,0.34,0.0,0.4308,0.2359,0.3333,195.0,2015
904,30093,MT,Silver Bow County,0.0,0.103,0.1907,0.1349,0.1973,0.3143,0.0,0.0,0.1694,0.8306,0.4465,0.5535,0.0193,0.014,0.0,0.0166,0.0,0.0,0.7661,0.1714,0.0359,0.3854,0.1993,0.1262,0.0924,0.0864,0.0213,0.0532,0.05,0.09,0.62,0.22,0.02,0.4399,0.2452,0.315,1505.0,2015
905,30095,MT,Stillwater County,0.0475,0.0391,0.148,0.162,0.1732,0.4302,0.0,0.0,0.1257,0.8743,0.4693,0.5307,0.0,0.0,0.0,0.0,0.0,0.0,0.7179,0.2402,0.0,0.2514,0.2542,0.2067,0.095,0.1173,0.0,0.0363,0.0,0.09,0.61,0.25,0.0,0.3827,0.3101,0.3073,358.0,2015
906,30097,MT,Sweet Grass County,0.068,0.1133,0.1294,0.1392,0.1683,0.3819,0.0,0.0,0.0906,0.9094,0.466,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.932,0.055,0.0,0.3528,0.2201,0.1327,0.1456,0.0939,0.0388,0.0,0.0,0.0,0.61,0.34,0.0,0.2945,0.4854,0.2201,309.0,2015
907,30101,MT,Toole County,0.0,0.1184,0.1711,0.1711,0.2368,0.2763,0.0,0.0,0.0965,0.9035,0.3421,0.6579,0.0,0.0,0.0,0.0,0.0,0.0,0.7851,0.1974,0.0,0.557,0.1491,0.1009,0.0658,0.0746,0.0,0.0,0.0,0.1,0.74,0.14,0.0,0.2982,0.4386,0.2632,228.0,2015
908,30105,MT,Valley County,0.0,0.1266,0.1139,0.1443,0.2253,0.319,0.0,0.0,0.1215,0.8785,0.4506,0.5494,0.0456,0.0,0.0,0.0,0.0,0.0,0.7038,0.2278,0.0,0.319,0.2101,0.1494,0.1519,0.1013,0.0,0.0354,0.0,0.07,0.58,0.32,0.0,0.4405,0.1823,0.3772,395.0,2015
909,30111,MT,Yellowstone County,0.0746,0.1002,0.2102,0.1561,0.1797,0.2753,0.0,0.0,0.1884,0.8116,0.5004,0.4996,0.0169,0.0107,0.0,0.031,0.0,0.018,0.6975,0.2209,0.029,0.2929,0.2312,0.1574,0.0971,0.0936,0.0256,0.0731,0.05,0.09,0.58,0.27,0.02,0.425,0.2661,0.3089,5510.0,2015
910,37001,NC,Alamance County,0.078,0.1156,0.1665,0.1644,0.2134,0.259,0.0031,0.0,0.0844,0.9156,0.3527,0.6473,0.0,0.0331,0.1218,0.037,0.0,0.0071,0.4296,0.3693,0.0264,0.4308,0.2294,0.1269,0.0725,0.0675,0.0121,0.0343,0.02,0.03,0.73,0.21,0.02,0.5191,0.3148,0.1661,7170.0,2015
911,37003,NC,Alexander County,0.0,0.1073,0.1289,0.1839,0.2339,0.2702,0.0,0.0,0.0651,0.9349,0.3216,0.6784,0.0,0.0,0.0257,0.005,0.0,0.0,0.6014,0.3596,0.0124,0.4509,0.2408,0.1335,0.0656,0.0615,0.006,0.0294,0.02,0.03,0.75,0.18,0.01,0.4321,0.3459,0.222,2180.0,2015
912,37005,NC,Alleghany County,0.0627,0.0889,0.0954,0.1804,0.2706,0.302,0.0,0.0,0.0301,0.9699,0.2667,0.7333,0.0,0.0,0.0144,0.0314,0.0,0.0,0.6967,0.2536,0.0,0.4105,0.2797,0.1477,0.0732,0.0549,0.0,0.0,0.03,0.0,0.83,0.11,0.0,0.4248,0.3961,0.1791,765.0,2015
913,37007,NC,Anson County,0.0,0.0969,0.1201,0.1765,0.2477,0.3115,0.0,0.0,0.0621,0.9379,0.3099,0.6901,0.0,0.0273,0.3173,0.0,0.0,0.0,0.2684,0.3795,0.0191,0.4996,0.2262,0.1077,0.0679,0.0381,0.0091,0.0323,0.01,0.02,0.76,0.19,0.01,0.5659,0.2254,0.2088,1207.0,2015
914,37009,NC,Ashe County,0.0,0.0876,0.1389,0.1645,0.2378,0.3168,0.0,0.0,0.04,0.96,0.2696,0.7304,0.0,0.0103,0.0,0.0097,0.0,0.0,0.8109,0.1625,0.0092,0.4444,0.2235,0.1533,0.0733,0.0677,0.0082,0.0205,0.0,0.03,0.83,0.12,0.0,0.4275,0.4223,0.1502,1951.0,2015
915,37011,NC,Avery County,0.0,0.0957,0.1612,0.1935,0.2146,0.273,0.0,0.0,0.0345,0.9655,0.2512,0.7488,0.0,0.0,0.0,0.0127,0.0,0.0,0.7706,0.1985,0.0,0.4926,0.2203,0.1274,0.0725,0.0556,0.0,0.0183,0.0,0.03,0.82,0.13,0.0,0.43,0.4602,0.1098,1421.0,2015
916,37013,NC,Beaufort County,0.059,0.1188,0.1417,0.1766,0.229,0.2706,0.0,0.0,0.0387,0.9613,0.2024,0.7976,0.0,0.013,0.2076,0.0162,0.0,0.0,0.4128,0.3472,0.009,0.5536,0.1914,0.1185,0.0541,0.0517,0.0075,0.0142,0.01,0.02,0.88,0.08,0.0,0.5137,0.3463,0.1399,3459.0,2015
917,37015,NC,Bertie County,0.0,0.0833,0.1066,0.152,0.2279,0.3775,0.0,0.0,0.0502,0.9498,0.2733,0.7267,0.0,0.0,0.3566,0.0,0.0,0.0,0.2659,0.3701,0.0,0.4547,0.2488,0.1287,0.0588,0.0686,0.0,0.0208,0.0,0.03,0.82,0.13,0.0,0.4975,0.3578,0.1446,816.0,2015
918,37017,NC,Bladen County,0.0,0.1139,0.1277,0.1714,0.2363,0.2805,0.0,0.0,0.0958,0.9042,0.2879,0.7121,0.0122,0.008,0.1889,0.0,0.0,0.0,0.3459,0.4343,0.0128,0.5019,0.2086,0.1048,0.0697,0.0325,0.0138,0.0559,0.05,0.0,0.81,0.09,0.0,0.5343,0.223,0.2427,1879.0,2015
919,37019,NC,Brunswick County,0.0728,0.0864,0.1369,0.1654,0.2245,0.311,0.0029,0.0,0.0756,0.9244,0.3354,0.6646,0.0,0.0141,0.0515,0.0116,0.0,0.0059,0.6174,0.296,0.0156,0.3966,0.2191,0.1481,0.0906,0.0824,0.0131,0.0346,0.03,0.03,0.79,0.14,0.01,0.4837,0.3066,0.2097,7496.0,2015
920,37021,NC,Buncombe County,0.0821,0.0929,0.2208,0.2041,0.1811,0.217,0.002,0.0,0.0871,0.9129,0.3791,0.6209,0.0,0.016,0.022,0.0139,0.0,0.0083,0.6274,0.3109,0.0174,0.3899,0.2232,0.1445,0.0872,0.0833,0.0155,0.039,0.03,0.03,0.72,0.21,0.01,0.4489,0.4079,0.1432,21308.0,2015
921,37023,NC,Burke County,0.0,0.0969,0.1346,0.1644,0.2355,0.2987,0.0,0.0,0.0679,0.9321,0.3688,0.6312,0.0,0.0192,0.0246,0.0064,0.0,0.0062,0.6164,0.3233,0.0189,0.4254,0.2205,0.1412,0.0817,0.0733,0.0069,0.032,0.02,0.04,0.72,0.21,0.01,0.4685,0.3334,0.1981,4064.0,2015
922,37025,NC,Cabarrus County,0.1112,0.1192,0.1659,0.1885,0.2129,0.1995,0.0028,0.0,0.0884,0.9116,0.4163,0.5837,0.0,0.0368,0.1117,0.0221,0.0,0.0092,0.4561,0.362,0.0175,0.4061,0.2012,0.144,0.0934,0.0846,0.0175,0.0355,0.02,0.04,0.68,0.25,0.01,0.536,0.303,0.1611,11176.0,2015
923,37027,NC,Caldwell County,0.0636,0.1106,0.1171,0.1584,0.2418,0.3041,0.0044,0.0,0.0525,0.9475,0.348,0.652,0.0,0.0107,0.029,0.0077,0.0,0.0039,0.6697,0.2774,0.0125,0.4267,0.2379,0.1515,0.0764,0.0623,0.0079,0.0249,0.02,0.04,0.73,0.2,0.01,0.442,0.3491,0.2088,4305.0,2015
924,37031,NC,Carteret County,0.0705,0.0939,0.1394,0.1687,0.2476,0.2775,0.0026,0.0,0.0499,0.9501,0.3028,0.6972,0.0,0.0132,0.0395,0.01,0.0,0.0074,0.6458,0.282,0.0117,0.437,0.212,0.1381,0.0858,0.0809,0.0089,0.0256,0.02,0.03,0.81,0.14,0.01,0.4808,0.3672,0.152,4613.0,2015
925,37033,NC,Caswell County,0.0,0.1103,0.1439,0.1495,0.2364,0.2925,0.0,0.0,0.0477,0.9523,0.2692,0.7308,0.0,0.0,0.1766,0.028,0.0,0.0,0.4327,0.3542,0.0364,0.4514,0.2364,0.1393,0.0579,0.0542,0.0,0.0,0.0,0.03,0.82,0.12,0.0,0.4748,0.3206,0.2047,1070.0,2015
926,37035,NC,Catawba County,0.0849,0.1023,0.1454,0.1731,0.2312,0.2601,0.0,0.0,0.062,0.938,0.3603,0.6397,0.0,0.0316,0.0466,0.0154,0.0,0.0056,0.5456,0.3545,0.0157,0.4169,0.2392,0.1397,0.0816,0.0705,0.0111,0.0253,0.02,0.04,0.73,0.19,0.01,0.4497,0.3543,0.196,9339.0,2015
927,37037,NC,Chatham County,0.1043,0.1024,0.1378,0.1612,0.2094,0.281,0.0038,0.0,0.1158,0.8842,0.3982,0.6018,0.0,0.0196,0.0845,0.0274,0.0,0.0088,0.5725,0.2848,0.0206,0.377,0.1955,0.1609,0.0855,0.0845,0.0196,0.0563,0.03,0.05,0.72,0.18,0.02,0.4717,0.3505,0.1778,3729.0,2015
